10.25378/janelia.22251295.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253341.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253347.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253386.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253404.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253407.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253410.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253413.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253419.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253425.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253428.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253437.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22253806.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22255414.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22255423.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22255432.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22255438.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22255441.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22255456.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22255462.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.22255465.v1	DataCite		2023-03-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.17777888.v4	DataCite		2023-02-27	Sync	2024-08-07 16:50:09		
10.25378/janelia.22154810.v1	DataCite		2023-02-25	Sync	2024-08-07 16:50:09		
10.25378/janelia.21985406.v1	DataCite		2023-02-03	Sync	2024-08-07 16:50:09		
10.25378/janelia.21171373.v1	DataCite		2023-01-30	Sync	2024-08-07 16:50:09		
10.25378/janelia.21816054.v1	DataCite		2023-01-04	Sync	2024-08-07 16:50:09		
10.25378/janelia.21594105.v1	DataCite		2022-11-21	Sync	2024-08-07 16:50:09		
10.25378/janelia.21534411.v1	DataCite		2022-11-10	Sync	2024-08-07 16:50:09		
10.25378/janelia.21463101.v1	DataCite		2022-11-09	Sync	2024-08-07 16:50:09		
10.25378/janelia.21163315.v1	DataCite		2022-09-20	Sync	2024-08-07 16:50:09		
10.25378/janelia.19709311.v3	DataCite		2022-09-15	Sync	2024-08-07 16:50:09		
10.25378/janelia.20133356.v1	DataCite		2022-06-24	Sync	2024-08-07 16:50:09		
10.25378/janelia.20137250.v1	DataCite		2022-06-24	Sync	2024-08-07 16:50:09		
10.25378/janelia.20134574.v1	DataCite		2022-06-24	Sync	2024-08-07 16:50:10		
10.25378/janelia.20134979.v1	DataCite		2022-06-24	Sync	2024-08-07 16:50:10		
10.25378/janelia.19196585.v1	DataCite		2022-06-23	Sync	2024-08-07 16:50:10		
10.25378/janelia.19196540.v1	DataCite		2022-06-23	Sync	2024-08-07 16:50:10		
10.25378/janelia.19709398.v2	DataCite		2022-05-10	Sync	2024-08-07 16:51:56		
10.25378/janelia.19560991.v1	DataCite		2022-04-11	Sync	2024-08-07 16:51:56		
10.25378/janelia.17783336.v2	DataCite		2022-04-11	Sync	2024-08-07 16:51:56		
10.25378/janelia.17892089.v2	DataCite		2022-04-11	Sync	2024-08-07 16:51:56		
10.25378/janelia.17841809.v2	DataCite		2022-04-11	Sync	2024-08-07 16:51:56		
10.25378/janelia.17868413.v2	DataCite		2022-03-09	Sync	2024-08-07 16:51:56		
10.25378/janelia.18309536.v1	DataCite		2022-01-18	Sync	2024-08-07 16:51:56		
10.25378/janelia.18225080.v1	DataCite		2022-01-18	Sync	2024-08-07 16:51:56		
10.25378/janelia.18227924.v1	DataCite		2022-01-18	Sync	2024-08-07 16:51:56		
10.25378/janelia.17936483.v1	DataCite		2022-01-08	Sync	2024-08-07 16:51:56		
10.25378/janelia.17912189.v1	DataCite		2022-01-08	Sync	2024-08-07 16:51:56		
10.25378/janelia.17912180.v1	DataCite		2022-01-08	Sync	2024-08-07 16:51:56		
10.25378/janelia.17864489.v1	DataCite		2022-01-08	Sync	2024-08-07 16:51:56		
10.25378/janelia.17846639.v1	DataCite		2022-01-08	Sync	2024-08-07 16:51:56		
10.25378/janelia.17845784.v1	DataCite		2022-01-08	Sync	2024-08-07 16:51:56		
10.25378/janelia.16638268.v1	DataCite		2021-12-08	Sync	2024-08-07 16:51:56		
10.25378/janelia.16913035.v1	DataCite		2021-11-10	Sync	2024-08-07 16:51:56		
10.25378/janelia.16913047.v1	DataCite		2021-11-10	Sync	2024-08-07 16:51:56		
10.25378/janelia.16669378.v1	DataCite		2021-10-12	Sync	2024-08-07 16:51:56		
10.25378/janelia.16663723.v1	DataCite		2021-10-12	Sync	2024-08-07 16:51:56		
10.25378/janelia.16663705.v1	DataCite		2021-10-12	Sync	2024-08-07 16:51:56		
10.25378/janelia.16663486	DataCite		2021-09-24	Sync	2024-08-07 16:51:56		
10.25378/janelia.16638316.v1	DataCite		2021-10-04	Sync	2024-08-07 16:51:56		
10.25378/janelia.13622828.v3	DataCite		2021-09-28	Sync	2024-08-07 16:51:56		
10.25378/janelia.13622819.v3	DataCite		2024-03-04	Sync	2024-08-07 16:51:56		
10.25378/janelia.8869115	DataCite		2019-07-15	Sync	2024-08-07 16:51:56		
10.25378/janelia.13749154.v3	DataCite		2021-11-10	Sync	2024-08-07 16:51:57		
10.25378/janelia.16373370.v1	DataCite		2021-09-03	Sync	2024-08-07 16:51:57		
10.25378/janelia.15055674.v1	DataCite		2021-08-18	Sync	2024-08-07 16:51:57		
10.25378/janelia.15056133.v1	DataCite		2021-08-09	Sync	2024-08-07 16:51:57		
10.25378/janelia.14674659.v1	DataCite		2021-06-14	Sync	2024-08-07 16:51:57		
10.25378/janelia.12159378.v2	DataCite		2021-05-28	Sync	2024-08-07 16:51:57		
10.25378/janelia.14141609.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14143118.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14143643.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14151044.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14150360.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14143997.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14143862.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14156372.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14161838.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14160881.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14157902.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14156735.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.14156609.v1	DataCite		2021-04-12	Sync	2024-08-07 16:51:57		
10.25378/janelia.13624268.v1	DataCite		2021-03-05	Sync	2024-08-07 16:51:57		
10.25378/janelia.13546157.v1	DataCite		2021-01-13	Sync	2024-08-07 16:51:57		
10.25378/janelia.13469970.v1	DataCite		2020-12-22	Sync	2024-08-07 16:51:57		
10.25378/janelia.13469964.v1	DataCite		2020-12-22	Sync	2024-08-07 16:51:57		
10.25378/janelia.13469901.v1	DataCite		2020-12-22	Sync	2024-08-07 16:51:57		
10.25378/janelia.13469814.v1	DataCite		2020-12-22	Sync	2024-08-07 16:51:57		
10.25378/janelia.13469550.v1	DataCite		2020-12-22	Sync	2024-08-07 16:51:58		
10.25378/janelia.13148243.v4	DataCite		2020-12-15	Sync	2024-08-07 16:51:58		
10.25378/janelia.13270466.v2	DataCite		2020-12-10	Sync	2024-08-07 16:51:58		
10.25378/janelia.12109227.v2	DataCite		2020-11-20	Sync	2024-08-07 16:51:58		
10.25378/janelia.12110076.v2	DataCite		2020-11-20	Sync	2024-08-07 16:51:58		
10.25378/janelia.12110073.v2	DataCite		2020-11-20	Sync	2024-08-07 16:51:58		
10.25378/janelia.12109146.v2	DataCite		2020-11-20	Sync	2024-08-07 16:51:58		
10.25378/janelia.12108957.v2	DataCite		2020-11-20	Sync	2024-08-07 16:51:58		
10.25378/janelia.12108954.v2	DataCite		2020-11-20	Sync	2024-08-07 16:51:58		
10.25378/janelia.12106842.v2	DataCite		2020-11-20	Sync	2024-08-07 16:51:58		
10.25378/janelia.12106830.v2	DataCite		2020-11-20	Sync	2024-08-07 16:51:58		
10.25378/janelia.12106749.v2	DataCite		2020-11-19	Sync	2024-08-07 16:51:58		
10.25378/janelia.12106809.v2	DataCite		2020-11-19	Sync	2024-08-07 16:51:58		
10.25378/janelia.12106824.v2	DataCite		2020-11-19	Sync	2024-08-07 16:51:58		
10.25378/janelia.13122509.v1	DataCite		2020-11-13	Sync	2024-08-07 16:51:58		
10.25378/janelia.13120280.v1	DataCite		2020-11-13	Sync	2024-08-07 16:51:58		
10.25378/janelia.13120265.v1	DataCite		2020-11-13	Sync	2024-08-07 16:51:58		
10.25378/janelia.13118156.v1	DataCite		2020-11-13	Sync	2024-08-07 16:51:59		
10.25378/janelia.13117745.v1	DataCite		2020-11-13	Sync	2024-08-07 16:51:59		
10.25378/janelia.13117697.v1	DataCite		2020-11-13	Sync	2024-08-07 16:51:59		
10.25378/janelia.13117586.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13108343.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13123427.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13123415.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13123385.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114529.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114514.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114499.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114472.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114454.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114352.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114343.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114259.v1	DataCite		2020-11-12	Sync	2024-08-07 16:51:59		
10.25378/janelia.13114244.v1	DataCite		2020-11-12	Sync	2024-08-07 16:52:00		
10.25378/janelia.13114211.v1	DataCite		2020-11-12	Sync	2024-08-07 16:52:00		
10.25378/janelia.12490070.v2	DataCite		2020-10-23	Sync	2024-08-07 16:52:00		
10.25378/janelia.12490274.v2	DataCite		2020-10-23	Sync	2024-08-07 16:52:00		
10.25378/janelia.12490313.v2	DataCite		2020-10-23	Sync	2024-08-07 16:52:00		
10.25378/janelia.12490325.v2	DataCite		2020-10-23	Sync	2024-08-07 16:52:00		
10.25378/janelia.12490373.v2	DataCite		2020-10-23	Sync	2024-08-07 16:52:00		
10.25378/janelia.12497756.v2	DataCite		2020-10-23	Sync	2024-08-07 16:52:00		
10.25378/janelia.5936218.v20	DataCite		2020-08-24	Sync	2024-08-07 16:52:00		
10.25378/janelia.12818645.v1	DataCite		2020-08-18	Sync	2024-08-07 16:52:00		
10.25378/janelia.12790127.v1	DataCite		2020-08-12	Sync	2024-08-07 16:52:00		
10.25378/janelia.12098361.v1	DataCite		2020-05-27	Sync	2024-08-07 16:52:00		
10.25378/janelia.11676099.v2	DataCite		2020-01-22	Sync	2024-08-07 16:52:01		
10.25378/janelia.11328068.v1	DataCite		2019-12-05	Sync	2024-08-07 16:52:01		
10.25378/janelia.11328086.v1	DataCite		2019-12-05	Sync	2024-08-07 16:52:01		
10.25378/janelia.10321406.v1	DataCite		2019-11-18	Sync	2024-08-07 16:55:09		
10.25378/janelia.8279387.v3	DataCite		2019-11-05	Sync	2024-08-07 16:55:09		
10.25378/janelia.7149299.v1	DataCite		2019-10-07	Sync	2024-08-07 16:55:09		
10.25378/janelia.7605824.v1	DataCite		2019-09-14	Sync	2024-08-07 16:55:09		
10.25378/janelia.7607411.v1	DataCite		2019-09-14	Sync	2024-08-07 16:55:09		
10.25378/janelia.7699601.v1	DataCite		2019-09-14	Sync	2024-08-07 16:55:09		
10.25378/janelia.9696254.v1	DataCite		2019-09-14	Sync	2024-08-07 16:55:09		
10.25378/janelia.9754841.v1	DataCite		2019-09-10	Sync	2024-08-07 16:55:09		
10.25378/janelia.9638756.v1	DataCite		2019-09-10	Sync	2024-08-07 16:55:09		
10.25378/janelia.7489253.v3	DataCite		2019-08-22	Sync	2024-08-07 16:55:09		
10.25378/janelia.9638825.v1	DataCite		2019-08-16	Sync	2024-08-07 16:55:09		
10.25378/janelia.8182256.v1	DataCite		2019-05-24	Sync	2024-08-07 16:55:09		
10.25378/janelia.8079929.v1	DataCite		2019-05-06	Sync	2024-08-07 16:55:09		
10.25378/janelia.8079932.v1	DataCite		2019-05-06	Sync	2024-08-07 16:55:09		
10.25378/janelia.7739750.v4	DataCite		2019-03-20	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825157.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825160.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825166.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825172.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825175.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825199.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825205.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825208.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825211.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:09		
10.25378/janelia.7825214.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825223.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825232.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825241.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825256.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825259.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825262.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825265.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825271.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825301.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825304.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825307.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825316.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825319.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825322.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825331.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825340.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825349.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825358.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825367.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825373.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825394.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825391.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825421.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825433.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7827908.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7827911.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7825439.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7827926.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7827929.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7827941.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7804478.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7804502.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7804508.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7804541.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7804544.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:10		
10.25378/janelia.7804547.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7804550.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7804553.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7804556.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821707.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821893.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821941.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821944.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821947.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821950.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821953.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821956.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821962.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821965.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821968.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821977.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821989.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821986.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821992.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821995.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7821998.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822001.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822004.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822007.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822010.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822013.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822016.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822022.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822031.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822034.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822037.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822040.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822043.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822046.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822055.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822061.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:11		
10.25378/janelia.7822067.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822085.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822088.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822091.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822094.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822103.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822109.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822112.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822115.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822244.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822247.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822259.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822262.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822265.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822268.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822271.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822274.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822277.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822280.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822283.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822298.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822304.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822307.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822310.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822313.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822316.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822319.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7822322.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7825115.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7825118.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7825124.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:12		
10.25378/janelia.7825130.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7825133.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7825136.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7825139.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7825142.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7825148.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7825151.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7825154.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780829.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780832.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780835.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780844.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780856.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780859.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780862.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780865.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780871.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780874.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780868.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780877.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780880.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780883.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780892.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780901.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780898.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780904.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7780907.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803695.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803701.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803710.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803737.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803755.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803761.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803767.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803770.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:13		
10.25378/janelia.7803788.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:14		
10.25378/janelia.7803794.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:14		
10.25378/janelia.7803824.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:14		
10.25378/janelia.7803869.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:14		
10.25378/janelia.7803884.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:14		
10.25378/janelia.7803890.v1	DataCite		2019-03-12	Sync	2024-08-07 16:55:14		
